IMCE	TP ICAP UK MTF - CASH EQUITY	TP ICAP MTF LTD	ICPM	ICPM	MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-UK-MTF	ACTIVE	Europe	Northern Europe	1	1
IMCG	CREDITEX LLC		IFUS	IFUS	NSPD		US	NEW YORK	WWW.THEICE.COM	ACTIVE	Americas	North America	1	1
IMCM	ICAP MTF - COMMODITIES		ICPM	ICPM	MLTF		GB	LONDON	WWW.TPICAP.COM	EXPIRED	Europe	Northern Europe	1	1
IMCO	ICE ENDEX OTF FUTURES		NDEX	NDEX	OTFS	ICE ENDEX OTF	NL	AMSTERDAM	WWW.THEICE.COM/ENDEX	ACTIVE	Europe	Western Europe	1	1
IMCR	ICE MARKETS CREDIT		IFUS	IFUS	NSPD		US	ATLANTA	WWW.THEICE.COM	ACTIVE	Americas	North America	1	1
IMCS	IMC FINANCIAL MARKETS		IMCS		NSPD		US	CHICAGO	WWW.IMC.COM	ACTIVE	Americas	North America	0	1
IMCT	IMC		IMCT		SINT	IMC	NL	AMSTERDAM	WWW.IMC.COM	ACTIVE	Europe	Western Europe	0	1
IMED	TP ICAP UK MTF - EQUITY DERIVATIVES	TP ICAP MTF LTD	ICPM	ICPM	MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-UK-MTF	ACTIVE	Europe	Northern Europe	1	1
IMEN	ICE MARKETS ENERGY		IFUS	IFUS	NSPD		US	ATLANTA	WWW.THEICE.COM	ACTIVE	Americas	North America	1	1
IMEQ	ICE MARKETS EQUITY		NDEX	NDEX	RMKT	ICE ENDEX EQUITY	NL	AMSTERDAM	WWW.THEICE.COM/ENDEX	ACTIVE	Europe	Western Europe	1	1
IMET	TP ICAP UK MTF - EXCHANGE TRADED PRODUCTS	TP ICAP MTF LTD	ICPM	ICPM	MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-UK-MTF	ACTIVE	Europe	Northern Europe	1	1
IMEX	IRAN MERCANTILE EXCHANGE		IMEX		NSPD		IR	TEHRAN	WWW.IME.CO.IR	ACTIVE	Asia	Southern Asia	0	1
